Train_ID,Route,Source,Destination,Date,Departure_Time,Passenger_Count,Seat_Capacity,Occupancy_Rate,Number_of_Coaches,Platform_Number,Delay_Minutes,Weekend,Holiday,Peak_Hour
TR207,R3,Chennai,Kolkata,2024-04-25,18:00,735,720,102.19,10,2,51,0,0,1
TR387,R4,Delhi,Jaipur,2024-04-25,7:30,715,864,82.75,12,1,27,0,0,0
TR510,R5,Pune,Hyderabad,2024-04-25,13:30,877,720,121.88,10,4,10,0,0,0
TR892,R6,Ahmedabad,Mumbai,2024-04-25,17:00,535,720,74.32,10,4,44,0,0,0
TR328,R7,Lucknow,Delhi,2024-04-25,18:00,895,936,95.67,13,3,3,0,0,1
TR427,R8,Bangalore,Chennai,2024-04-25,8:00,776,864,89.86,12,2,46,0,0,0
TR400,R9,Patna,Kolkata,2024-04-25,15:30,877,1152,76.2,16,5,5,0,0,0
TR200,R10,Nagpur,Mumbai,2024-04-25,7:30,450,864,52.17,12,2,59,0,0,0
TR336,R1,Hyderabad,Bangalore,2024-04-26,20:30,985,792,124.42,11,3,8,0,0,0
TR548,R2,Mumbai,Delhi,2024-04-26,8:30,1498,720,208.07,10,4,4,0,0,1
TR752,R3,Chennai,Kolkata,2024-04-26,23:30,690,792,87.12,11,4,9,0,0,1
TR179,R4,Delhi,Jaipur,2024-04-26,17:30,904,864,104.72,12,1,12,0,0,1
TR440,R5,Pune,Hyderabad,2024-04-26,11:30,864,1080,80.0,15,3,29,0,1,0
TR122,R6,Ahmedabad,Mumbai,2024-04-26,6:00,668,1080,61.93,15,2,44,0,0,1
TR253,R7,Lucknow,Delhi,2024-04-26,7:30,794,1008,78.86,14,3,58,0,0,0
TR794,R8,Bangalore,Chennai,2024-04-26,23:30,546,864,63.28,12,2,52,0,0,0
TR451,R9,Patna,Kolkata,2024-04-26,23:00,429,792,54.25,11,3,45,0,0,0
TR981,R10,Nagpur,Mumbai,2024-04-26,9:30,491,1224,40.15,17,2,28,0,0,0
TR258,R1,Hyderabad,Bangalore,2024-04-27,6:00,698,792,88.24,11,4,20,1,0,0
TR886,R2,Mumbai,Delhi,2024-04-27,7:00,1329,936,142.07,13,5,4,1,0,1
TR212,R3,Chennai,Kolkata,2024-04-27,13:00,675,936,72.15,13,2,25,1,0,0
TR377,R4,Delhi,Jaipur,2024-04-27,8:00,693,1152,60.16,16,1,38,1,0,0
TR127,R5,Pune,Hyderabad,2024-04-27,14:00,792,720,110.0,10,1,23,1,0,0
TR489,R6,Ahmedabad,Mumbai,2024-04-27,13:00,860,720,119.55,10,1,5,1,0,1
TR735,R7,Lucknow,Delhi,2024-04-27,19:30,941,936,100.56,13,2,45,1,0,1
TR381,R8,Bangalore,Chennai,2024-04-27,9:30,1112,720,154.51,10,1,59,1,0,0
TR493,R9,Patna,Kolkata,2024-04-27,16:00,709,1224,57.97,17,5,19,1,0,1
TR592,R10,Nagpur,Mumbai,2024-04-27,22:30,548,1080,50.75,15,5,20,1,0,0
TR651,R1,Hyderabad,Bangalore,2024-04-28,21:00,1339,1080,123.99,15,5,41,1,0,1
TR697,R2,Mumbai,Delhi,2024-04-28,8:00,1333,1152,115.78,16,2,27,1,0,0
TR185,R3,Chennai,Kolkata,2024-04-28,14:00,910,936,97.27,13,3,54,1,0,1
TR397,R4,Delhi,Jaipur,2024-04-28,22:30,993,792,125.44,11,3,55,1,0,1
TR818,R5,Pune,Hyderabad,2024-04-28,10:00,1102,1080,102.08,15,1,15,1,0,0
TR875,R6,Ahmedabad,Mumbai,2024-04-28,18:00,696,1008,69.14,14,2,24,1,0,0
TR572,R7,Lucknow,Delhi,2024-04-28,5:00,759,720,105.53,10,4,43,1,0,1
TR697,R8,Bangalore,Chennai,2024-04-28,9:30,1134,1224,92.65,17,5,35,1,0,0
TR372,R9,Patna,Kolkata,2024-04-28,23:30,667,792,84.33,11,4,19,1,0,0
TR453,R10,Nagpur,Mumbai,2024-04-28,11:30,735,720,102.22,10,2,42,1,0,0
TR489,R1,Hyderabad,Bangalore,2024-04-29,21:30,682,792,86.17,11,3,3,0,0,1
TR286,R2,Mumbai,Delhi,2024-04-29,17:30,609,1152,52.86,16,3,5,0,0,0
TR978,R3,Chennai,Kolkata,2024-04-29,5:00,957,1224,78.24,17,1,17,0,0,0
TR850,R4,Delhi,Jaipur,2024-04-29,9:30,711,936,76.04,13,3,10,0,0,0
TR391,R5,Pune,Hyderabad,2024-04-29,8:30,609,1152,52.93,16,4,47,0,0,0
TR311,R6,Ahmedabad,Mumbai,2024-04-29,11:30,572,1224,46.76,17,4,43,0,0,0
TR898,R7,Lucknow,Delhi,2024-04-29,14:30,1174,720,163.12,10,1,13,0,0,1
TR305,R8,Bangalore,Chennai,2024-04-29,15:30,685,1008,67.98,14,1,57,0,0,0
TR750,R9,Patna,Kolkata,2024-04-29,8:00,529,864,61.24,12,2,4,0,0,0
TR439,R10,Nagpur,Mumbai,2024-04-29,11:00,861,1008,85.43,14,5,25,0,1,1
TR791,R1,Hyderabad,Bangalore,2024-04-30,11:30,1144,864,132.41,12,2,18,0,0,1
TR599,R2,Mumbai,Delhi,2024-04-30,13:00,1116,1224,91.18,17,5,20,0,0,0
TR188,R3,Chennai,Kolkata,2024-04-30,12:00,858,1008,85.18,14,3,56,0,0,0
TR603,R4,Delhi,Jaipur,2024-04-30,6:00,554,1008,55.0,14,1,49,0,0,0
TR973,R5,Pune,Hyderabad,2024-04-30,19:30,836,720,116.21,10,1,41,0,0,1
TR476,R6,Ahmedabad,Mumbai,2024-04-30,11:00,1043,1152,90.59,16,3,21,0,0,1
TR261,R7,Lucknow,Delhi,2024-04-30,10:00,825,1224,67.45,17,4,16,0,0,0
TR333,R8,Bangalore,Chennai,2024-04-30,10:00,621,936,66.35,13,3,33,0,0,0
TR320,R9,Patna,Kolkata,2024-04-30,23:30,486,1152,42.2,16,2,40,0,0,0
TR314,R10,Nagpur,Mumbai,2024-04-30,15:00,458,720,63.66,10,4,48,0,0,0
TR126,R1,Hyderabad,Bangalore,2024-05-01,14:30,646,1080,59.82,15,5,5,0,0,0
TR323,R2,Mumbai,Delhi,2024-05-01,20:00,895,720,124.37,10,3,33,0,0,0
TR412,R3,Chennai,Kolkata,2024-05-01,11:30,874,1008,86.79,14,4,20,0,0,0
TR648,R4,Delhi,Jaipur,2024-05-01,17:00,441,1224,36.04,17,3,21,0,0,0
TR991,R5,Pune,Hyderabad,2024-05-01,16:00,712,792,89.96,11,5,1,0,0,1
TR474,R6,Ahmedabad,Mumbai,2024-05-01,12:00,571,1224,46.7,17,3,15,0,0,0
TR813,R7,Lucknow,Delhi,2024-05-01,21:30,628,1080,58.22,15,5,38,0,0,0
TR475,R8,Bangalore,Chennai,2024-05-01,14:00,801,1152,69.58,16,4,23,0,0,1
TR939,R9,Patna,Kolkata,2024-05-01,16:30,857,864,99.26,12,1,59,0,0,1
TR661,R10,Nagpur,Mumbai,2024-05-01,15:30,563,1224,46.07,17,5,34,0,0,0
TR162,R1,Hyderabad,Bangalore,2024-05-02,7:30,751,1224,61.37,17,4,48,0,0,0
TR296,R2,Mumbai,Delhi,2024-05-02,22:30,808,1008,80.17,14,5,6,0,0,1
TR204,R3,Chennai,Kolkata,2024-05-02,17:00,502,1152,43.65,16,3,25,0,0,0
TR770,R4,Delhi,Jaipur,2024-05-02,7:00,462,936,49.39,13,5,45,0,0,0
TR254,R5,Pune,Hyderabad,2024-05-02,7:30,766,1224,62.6,17,2,14,0,0,0
TR283,R6,Ahmedabad,Mumbai,2024-05-02,18:30,725,1152,62.99,16,3,20,0,0,0
TR849,R7,Lucknow,Delhi,2024-05-02,9:00,827,936,88.41,13,3,51,0,0,1
TR266,R8,Bangalore,Chennai,2024-05-02,13:00,1128,1008,112.0,14,2,26,0,0,1
TR185,R9,Patna,Kolkata,2024-05-02,16:00,561,936,59.97,13,5,57,0,0,0
TR479,R10,Nagpur,Mumbai,2024-05-02,23:00,542,1152,47.07,16,5,48,0,1,0
TR491,R1,Hyderabad,Bangalore,2024-05-03,18:00,604,1224,49.39,17,4,24,0,0,0
TR165,R2,Mumbai,Delhi,2024-05-03,17:30,1224,1224,100.03,17,3,2,0,0,1
TR246,R3,Chennai,Kolkata,2024-05-03,9:30,531,792,67.12,11,5,32,0,0,0
TR376,R4,Delhi,Jaipur,2024-05-03,7:30,860,1152,74.72,16,1,5,0,0,1
TR126,R5,Pune,Hyderabad,2024-05-03,8:00,847,864,98.09,12,1,24,0,0,0
TR448,R6,Ahmedabad,Mumbai,2024-05-03,23:00,597,864,69.12,12,3,42,0,0,0
TR316,R7,Lucknow,Delhi,2024-05-03,17:30,643,864,74.5,12,1,50,0,0,0
TR411,R8,Bangalore,Chennai,2024-05-03,23:00,900,1224,73.57,17,3,9,0,0,0
TR590,R9,Patna,Kolkata,2024-05-03,19:00,957,1008,94.94,14,3,35,0,0,1
TR556,R10,Nagpur,Mumbai,2024-05-03,6:00,635,1152,55.14,16,4,7,0,0,1
TR665,R1,Hyderabad,Bangalore,2024-05-04,16:30,1111,1152,96.53,16,1,46,1,0,0
TR861,R2,Mumbai,Delhi,2024-05-04,16:30,1433,792,180.97,11,4,39,1,0,1
TR311,R3,Chennai,Kolkata,2024-05-04,12:00,714,936,76.33,13,1,59,1,0,1
TR330,R4,Delhi,Jaipur,2024-05-04,14:00,880,1152,76.43,16,3,1,1,0,0
TR612,R5,Pune,Hyderabad,2024-05-04,23:00,1102,1008,109.38,14,1,2,1,0,0
TR553,R6,Ahmedabad,Mumbai,2024-05-04,10:30,908,792,114.65,11,4,26,1,0,0
TR342,R7,Lucknow,Delhi,2024-05-04,18:30,1371,1080,127.0,15,4,39,1,0,1
TR716,R8,Bangalore,Chennai,2024-05-04,19:00,1002,1152,87.05,16,3,0,1,0,0
TR757,R9,Patna,Kolkata,2024-05-04,22:00,537,1224,43.89,17,1,36,1,0,0
TR817,R10,Nagpur,Mumbai,2024-05-04,20:00,1104,864,127.8,12,3,47,1,0,1
TR258,R1,Hyderabad,Bangalore,2024-05-05,13:00,780,1080,72.22,15,2,3,1,0,0
TR117,R2,Mumbai,Delhi,2024-05-05,10:00,1239,864,143.44,12,4,53,1,0,0
TR153,R3,Chennai,Kolkata,2024-05-05,16:00,775,936,82.88,13,1,8,1,0,1
TR321,R4,Delhi,Jaipur,2024-05-05,5:00,943,1152,81.88,16,1,45,1,0,0
TR970,R5,Pune,Hyderabad,2024-05-05,5:30,622,1152,54.04,16,5,0,1,0,0
TR632,R6,Ahmedabad,Mumbai,2024-05-05,20:30,630,1008,62.59,14,4,54,1,0,0
TR287,R7,Lucknow,Delhi,2024-05-05,15:00,604,1008,60.0,14,5,29,1,0,0
TR950,R8,Bangalore,Chennai,2024-05-05,7:30,908,936,97.1,13,2,3,1,0,0
TR208,R9,Patna,Kolkata,2024-05-05,7:30,595,1152,51.67,16,1,57,1,0,0
TR365,R10,Nagpur,Mumbai,2024-05-05,21:30,701,1224,57.28,17,5,54,1,1,0
TR821,R1,Hyderabad,Bangalore,2024-05-06,9:00,886,720,123.14,10,1,4,0,0,0
TR269,R2,Mumbai,Delhi,2024-05-06,20:30,795,936,84.94,13,5,32,0,0,0
TR877,R3,Chennai,Kolkata,2024-05-06,17:00,1020,792,128.79,11,2,19,0,0,1
TR339,R4,Delhi,Jaipur,2024-05-06,9:30,760,864,88.01,12,2,4,0,0,1
TR728,R5,Pune,Hyderabad,2024-05-06,15:00,735,1008,72.92,14,5,27,0,0,0
TR375,R6,Ahmedabad,Mumbai,2024-05-06,23:00,859,1080,79.54,15,5,51,0,0,1
TR697,R7,Lucknow,Delhi,2024-05-06,15:00,799,936,85.42,13,2,18,0,0,1
TR706,R8,Bangalore,Chennai,2024-05-06,9:30,1047,792,132.27,11,3,10,0,0,0
TR653,R9,Patna,Kolkata,2024-05-06,12:30,1274,720,177.04,10,1,43,0,1,1
TR706,R10,Nagpur,Mumbai,2024-05-06,18:00,1084,792,136.92,11,4,23,0,1,1
TR234,R1,Hyderabad,Bangalore,2024-05-07,23:00,861,936,92.01,13,1,11,0,0,1
TR172,R2,Mumbai,Delhi,2024-05-07,13:30,1027,1224,83.95,17,4,25,0,0,0
TR367,R3,Chennai,Kolkata,2024-05-07,7:00,1014,1224,82.84,17,3,27,0,0,1
TR980,R4,Delhi,Jaipur,2024-05-07,22:00,678,1008,67.33,14,3,32,0,0,0
TR276,R5,Pune,Hyderabad,2024-05-07,8:00,790,792,99.79,11,3,51,0,0,1
TR155,R6,Ahmedabad,Mumbai,2024-05-07,5:00,455,1152,39.53,16,2,50,0,0,0
TR701,R7,Lucknow,Delhi,2024-05-07,10:30,795,864,92.12,12,2,57,0,0,0
TR405,R8,Bangalore,Chennai,2024-05-07,8:30,823,1224,67.3,17,3,47,0,0,0
TR387,R9,Patna,Kolkata,2024-05-07,12:00,603,1008,59.91,14,5,16,0,0,0
TR485,R10,Nagpur,Mumbai,2024-05-07,9:00,532,1080,49.29,15,2,10,0,0,0
TR258,R1,Hyderabad,Bangalore,2024-05-08,23:00,1175,864,136.09,12,1,26,0,1,0
TR972,R2,Mumbai,Delhi,2024-05-08,13:00,1032,1008,102.38,14,3,19,0,0,0
TR894,R3,Chennai,Kolkata,2024-05-08,13:00,805,792,101.67,11,4,33,0,0,0
TR699,R4,Delhi,Jaipur,2024-05-08,14:00,711,1152,61.78,16,2,27,0,0,0
TR663,R5,Pune,Hyderabad,2024-05-08,8:30,750,936,80.13,13,4,19,0,0,0
TR835,R6,Ahmedabad,Mumbai,2024-05-08,13:00,459,1152,39.93,16,5,7,0,0,0
TR514,R7,Lucknow,Delhi,2024-05-08,11:30,1113,936,118.91,13,3,2,0,0,1
TR580,R8,Bangalore,Chennai,2024-05-08,9:00,1184,1152,102.83,16,3,37,0,0,1
TR510,R9,Patna,Kolkata,2024-05-08,15:30,811,864,93.89,12,2,20,0,0,1
TR298,R10,Nagpur,Mumbai,2024-05-08,14:30,841,1008,83.44,14,5,52,0,0,1
TR208,R1,Hyderabad,Bangalore,2024-05-09,11:00,820,1080,75.94,15,5,51,0,0,0
TR922,R2,Mumbai,Delhi,2024-05-09,9:00,657,864,76.04,12,3,8,0,0,0
TR705,R3,Chennai,Kolkata,2024-05-09,7:30,976,1152,84.77,16,5,12,0,0,1
TR280,R4,Delhi,Jaipur,2024-05-09,16:00,753,720,104.67,10,4,50,0,0,1
TR967,R5,Pune,Hyderabad,2024-05-09,21:30,749,864,86.75,12,2,58,0,0,1
TR673,R6,Ahmedabad,Mumbai,2024-05-09,13:00,563,1224,46.04,17,4,33,0,0,0
TR678,R7,Lucknow,Delhi,2024-05-09,20:30,667,1080,61.81,15,5,37,0,0,1
TR844,R8,Bangalore,Chennai,2024-05-09,21:00,606,1224,49.53,17,5,52,0,0,0
TR612,R9,Patna,Kolkata,2024-05-09,19:00,809,864,93.74,12,4,34,0,0,1
TR420,R10,Nagpur,Mumbai,2024-05-09,14:00,608,864,70.38,12,4,13,0,1,0
TR292,R1,Hyderabad,Bangalore,2024-05-10,9:00,706,720,98.11,10,3,48,0,0,1
TR215,R2,Mumbai,Delhi,2024-05-10,13:00,1393,792,175.9,11,1,13,0,0,1
TR662,R3,Chennai,Kolkata,2024-05-10,21:00,601,1080,55.67,15,1,22,0,0,0
TR776,R4,Delhi,Jaipur,2024-05-10,8:30,477,864,55.23,12,2,45,0,0,0
TR641,R5,Pune,Hyderabad,2024-05-10,18:30,1105,864,127.93,12,5,41,0,0,1
TR838,R6,Ahmedabad,Mumbai,2024-05-10,6:00,862,936,92.15,13,4,27,0,0,1
TR655,R7,Lucknow,Delhi,2024-05-10,19:30,858,1080,79.44,15,5,6,0,0,1
TR953,R8,Bangalore,Chennai,2024-05-10,12:30,623,864,72.19,12,3,8,0,0,0
TR730,R9,Patna,Kolkata,2024-05-10,17:30,517,720,71.91,10,4,54,0,0,0
TR284,R10,Nagpur,Mumbai,2024-05-10,8:30,636,936,68.05,13,2,46,0,0,0
TR934,R1,Hyderabad,Bangalore,2024-05-11,23:30,1398,1080,129.51,15,4,55,1,0,1
TR441,R2,Mumbai,Delhi,2024-05-11,8:30,1611,1224,131.62,17,5,35,1,0,1
TR778,R3,Chennai,Kolkata,2024-05-11,18:30,986,1224,80.59,17,5,8,1,0,0
TR278,R4,Delhi,Jaipur,2024-05-11,10:30,665,936,71.08,13,3,55,1,0,0
TR983,R5,Pune,Hyderabad,2024-05-11,8:30,732,864,84.72,12,4,13,1,0,0
TR736,R6,Ahmedabad,Mumbai,2024-05-11,18:00,977,720,135.7,10,4,34,1,0,0
TR722,R7,Lucknow,Delhi,2024-05-11,15:30,1055,720,146.6,10,1,29,1,0,0
TR739,R8,Bangalore,Chennai,2024-05-11,22:30,867,936,92.68,13,2,58,1,0,0
TR220,R9,Patna,Kolkata,2024-05-11,7:00,875,720,121.55,10,5,1,1,0,0
TR292,R10,Nagpur,Mumbai,2024-05-11,10:00,742,1080,68.77,15,2,45,1,0,1
TR913,R1,Hyderabad,Bangalore,2024-05-12,7:30,910,1224,74.42,17,4,54,1,0,1
TR785,R2,Mumbai,Delhi,2024-05-12,16:00,933,1224,76.27,17,4,48,1,0,1
TR536,R3,Chennai,Kolkata,2024-05-12,6:00,802,864,92.83,12,1,11,1,0,0
TR817,R4,Delhi,Jaipur,2024-05-12,10:00,989,792,124.88,11,5,45,1,0,1
TR352,R5,Pune,Hyderabad,2024-05-12,15:30,1655,1008,164.23,14,2,20,1,1,1
TR724,R6,Ahmedabad,Mumbai,2024-05-12,13:30,970,1008,96.24,14,1,19,1,0,0
TR644,R7,Lucknow,Delhi,2024-05-12,13:00,822,1008,81.57,14,4,32,1,0,0
TR548,R8,Bangalore,Chennai,2024-05-12,10:00,972,936,103.85,13,4,8,1,0,0
TR723,R9,Patna,Kolkata,2024-05-12,17:00,572,792,72.33,11,4,16,1,0,0
TR862,R10,Nagpur,Mumbai,2024-05-12,19:00,774,720,107.62,10,2,31,1,0,0
TR287,R1,Hyderabad,Bangalore,2024-05-13,15:00,476,1152,41.34,16,3,44,0,0,0
TR920,R2,Mumbai,Delhi,2024-05-13,6:30,986,936,105.43,13,5,53,0,0,0
TR478,R3,Chennai,Kolkata,2024-05-13,9:00,773,1152,67.15,16,2,46,0,0,1
TR158,R4,Delhi,Jaipur,2024-05-13,21:30,836,792,105.56,11,2,18,0,0,0
TR711,R5,Pune,Hyderabad,2024-05-13,16:30,1104,1080,102.29,15,4,28,0,0,1
TR974,R6,Ahmedabad,Mumbai,2024-05-13,8:00,907,864,104.98,12,4,20,0,0,1
TR765,R7,Lucknow,Delhi,2024-05-13,19:00,655,720,91.04,10,5,19,0,0,1
TR197,R8,Bangalore,Chennai,2024-05-13,16:00,675,936,72.17,13,5,50,0,0,0
TR264,R9,Patna,Kolkata,2024-05-13,22:30,976,936,104.3,13,1,6,0,0,1
TR282,R10,Nagpur,Mumbai,2024-05-13,6:30,560,1080,51.89,15,1,3,0,0,1
TR781,R1,Hyderabad,Bangalore,2024-05-14,15:00,694,864,80.4,12,1,44,0,0,1
TR116,R2,Mumbai,Delhi,2024-05-14,11:30,1000,792,126.31,11,5,43,0,0,0
TR336,R3,Chennai,Kolkata,2024-05-14,13:30,841,1152,73.05,16,2,26,0,0,1
TR652,R4,Delhi,Jaipur,2024-05-14,22:30,1045,1224,85.38,17,5,0,0,0,1
TR915,R5,Pune,Hyderabad,2024-05-14,20:30,607,1080,56.25,15,2,37,0,0,0
TR817,R6,Ahmedabad,Mumbai,2024-05-14,12:00,704,792,89.01,11,2,24,0,0,0
TR361,R7,Lucknow,Delhi,2024-05-14,16:00,552,1080,51.11,15,1,11,0,0,0
TR852,R8,Bangalore,Chennai,2024-05-14,21:00,832,1224,68.05,17,4,26,0,0,0
TR331,R9,Patna,Kolkata,2024-05-14,13:30,1041,720,144.6,10,1,41,0,1,0
TR892,R10,Nagpur,Mumbai,2024-05-14,15:00,464,720,64.58,10,3,44,0,0,0
TR228,R1,Hyderabad,Bangalore,2024-05-15,21:30,980,1080,90.76,15,2,39,0,0,0
TR976,R2,Mumbai,Delhi,2024-05-15,8:00,931,1008,92.41,14,5,47,0,0,0
TR864,R3,Chennai,Kolkata,2024-05-15,5:30,997,720,138.56,10,2,55,0,0,1
TR947,R4,Delhi,Jaipur,2024-05-15,22:30,594,720,82.5,10,4,37,0,0,0
TR267,R5,Pune,Hyderabad,2024-05-15,22:30,788,1080,73.02,15,4,48,0,0,0
TR301,R6,Ahmedabad,Mumbai,2024-05-15,20:00,553,936,59.16,13,3,42,0,0,0
TR901,R7,Lucknow,Delhi,2024-05-15,8:30,934,792,118.03,11,4,32,0,0,0
TR436,R8,Bangalore,Chennai,2024-05-15,22:30,936,1008,92.95,14,2,20,0,0,0
TR983,R9,Patna,Kolkata,2024-05-15,6:30,585,864,67.72,12,1,41,0,0,0
TR217,R10,Nagpur,Mumbai,2024-05-15,11:00,744,720,103.4,10,3,40,0,0,0
TR831,R1,Hyderabad,Bangalore,2024-05-16,11:00,965,720,134.15,10,1,36,0,0,0
TR786,R2,Mumbai,Delhi,2024-05-16,23:00,825,1224,67.4,17,5,16,0,0,1
TR983,R3,Chennai,Kolkata,2024-05-16,14:30,912,864,105.63,12,2,50,0,0,1
TR435,R4,Delhi,Jaipur,2024-05-16,7:30,800,1152,69.47,16,4,40,0,0,1
TR767,R5,Pune,Hyderabad,2024-05-16,20:30,995,1080,92.13,15,4,10,0,0,0
TR930,R6,Ahmedabad,Mumbai,2024-05-16,20:00,784,1008,77.86,14,4,10,0,0,1
TR554,R7,Lucknow,Delhi,2024-05-16,19:00,568,1008,56.36,14,5,45,0,0,0
TR622,R8,Bangalore,Chennai,2024-05-16,5:30,540,936,57.69,13,1,39,0,0,0
TR938,R9,Patna,Kolkata,2024-05-16,8:30,459,1224,37.57,17,1,11,0,0,0
TR145,R10,Nagpur,Mumbai,2024-05-16,5:00,533,1008,52.92,14,3,11,0,0,0
TR101,R1,Hyderabad,Bangalore,2024-05-17,17:30,830,1008,82.41,14,4,32,0,0,0
TR212,R2,Mumbai,Delhi,2024-05-17,17:30,733,936,78.37,13,4,38,0,0,0
TR413,R3,Chennai,Kolkata,2024-05-17,6:00,778,1224,63.63,17,1,4,0,0,0
TR477,R4,Delhi,Jaipur,2024-05-17,20:00,607,1080,56.22,15,4,26,0,0,0
TR378,R5,Pune,Hyderabad,2024-05-17,12:00,927,1008,92.01,14,1,29,0,0,0
TR131,R6,Ahmedabad,Mumbai,2024-05-17,10:00,794,1152,68.96,16,1,48,0,0,1
TR523,R7,Lucknow,Delhi,2024-05-17,11:00,886,792,111.97,11,3,17,0,0,0
TR818,R8,Bangalore,Chennai,2024-05-17,23:00,1317,720,183.01,10,2,29,0,1,0
TR322,R9,Patna,Kolkata,2024-05-17,11:00,976,792,123.28,11,4,35,0,1,1
TR100,R10,Nagpur,Mumbai,2024-05-17,8:00,644,936,68.91,13,4,46,0,0,1
TR866,R1,Hyderabad,Bangalore,2024-05-18,9:00,678,720,94.19,10,3,48,1,0,0
TR875,R2,Mumbai,Delhi,2024-05-18,10:30,1480,864,171.33,12,1,57,1,0,1
TR175,R3,Chennai,Kolkata,2024-05-18,8:30,780,1152,67.75,16,3,40,1,0,0
TR391,R4,Delhi,Jaipur,2024-05-18,19:00,1084,720,150.56,10,2,28,1,0,1
TR461,R5,Pune,Hyderabad,2024-05-18,5:00,901,864,104.34,12,5,1,1,0,0
TR652,R6,Ahmedabad,Mumbai,2024-05-18,22:30,1007,792,127.2,11,5,12,1,0,0
TR204,R7,Lucknow,Delhi,2024-05-18,7:30,1147,864,132.83,12,1,17,1,0,0
TR530,R8,Bangalore,Chennai,2024-05-18,13:00,837,720,116.33,10,3,8,1,0,0
TR528,R9,Patna,Kolkata,2024-05-18,16:30,722,864,83.65,12,5,27,1,0,1
TR440,R10,Nagpur,Mumbai,2024-05-18,19:00,760,864,88.05,12,2,5,1,0,1
TR220,R1,Hyderabad,Bangalore,2024-05-19,9:30,1006,1008,99.82,14,3,1,1,0,1
TR461,R2,Mumbai,Delhi,2024-05-19,7:30,1271,1224,103.86,17,3,2,1,0,1
TR935,R3,Chennai,Kolkata,2024-05-19,7:30,1078,792,136.18,11,3,39,1,0,0
TR686,R4,Delhi,Jaipur,2024-05-19,23:30,792,1080,73.33,15,1,40,1,0,1
TR478,R5,Pune,Hyderabad,2024-05-19,12:30,1000,864,115.8,12,2,34,1,0,0
TR131,R6,Ahmedabad,Mumbai,2024-05-19,14:30,1117,1008,110.89,14,4,54,1,0,1
TR650,R7,Lucknow,Delhi,2024-05-19,5:00,1088,1080,100.8,15,4,20,1,0,0
TR123,R8,Bangalore,Chennai,2024-05-19,21:00,725,720,100.8,10,5,30,1,0,0
TR445,R9,Patna,Kolkata,2024-05-19,23:30,1118,720,155.38,10,2,23,1,0,1
TR260,R10,Nagpur,Mumbai,2024-05-19,15:30,1091,1008,108.28,14,1,27,1,0,1
TR543,R1,Hyderabad,Bangalore,2024-05-20,14:30,822,936,87.85,13,3,17,0,0,1
TR551,R2,Mumbai,Delhi,2024-05-20,15:00,907,1152,78.79,16,4,44,0,1,0
TR339,R3,Chennai,Kolkata,2024-05-20,5:00,509,1080,47.2,15,2,52,0,0,0
TR702,R4,Delhi,Jaipur,2024-05-20,14:30,716,936,76.54,13,5,29,0,0,1
TR795,R5,Pune,Hyderabad,2024-05-20,20:00,1192,1224,97.4,17,4,33,0,0,1
TR135,R6,Ahmedabad,Mumbai,2024-05-20,22:30,683,936,72.98,13,1,27,0,0,0
TR153,R7,Lucknow,Delhi,2024-05-20,5:30,1101,1152,95.57,16,3,40,0,0,1
TR528,R8,Bangalore,Chennai,2024-05-20,17:30,569,864,65.94,12,2,39,0,0,0
TR730,R9,Patna,Kolkata,2024-05-20,11:30,491,792,62.08,11,1,31,0,0,0
TR468,R10,Nagpur,Mumbai,2024-05-20,21:30,672,936,71.88,13,5,53,0,0,0
TR375,R1,Hyderabad,Bangalore,2024-05-21,17:30,1265,1224,103.42,17,4,32,0,0,1
TR248,R2,Mumbai,Delhi,2024-05-21,12:30,849,1224,69.36,17,3,33,0,0,0
TR339,R3,Chennai,Kolkata,2024-05-21,18:30,666,1152,57.81,16,3,36,0,0,0
TR938,R4,Delhi,Jaipur,2024-05-21,19:30,818,1224,66.84,17,3,36,0,0,1
TR704,R5,Pune,Hyderabad,2024-05-21,7:00,900,1152,78.12,16,1,0,0,0,0
TR625,R6,Ahmedabad,Mumbai,2024-05-21,23:30,629,1008,62.41,14,3,18,0,0,0
TR662,R7,Lucknow,Delhi,2024-05-21,20:30,811,792,102.44,11,2,59,0,0,1
TR482,R8,Bangalore,Chennai,2024-05-21,15:30,885,720,123.05,10,5,10,0,0,1
TR880,R9,Patna,Kolkata,2024-05-21,7:00,844,1224,69.02,17,1,37,0,0,0
TR818,R10,Nagpur,Mumbai,2024-05-21,15:00,760,792,95.98,11,3,7,0,0,0
TR429,R1,Hyderabad,Bangalore,2024-05-22,11:30,672,1224,54.96,17,1,51,0,0,0
TR201,R2,Mumbai,Delhi,2024-05-22,6:00,1130,720,157.03,10,1,37,0,0,1
TR609,R3,Chennai,Kolkata,2024-05-22,6:30,516,720,71.67,10,5,3,0,0,0
TR231,R4,Delhi,Jaipur,2024-05-22,10:00,756,1008,75.04,14,5,49,0,0,0
TR976,R5,Pune,Hyderabad,2024-05-22,16:30,968,864,112.12,12,4,23,0,0,0
TR212,R6,Ahmedabad,Mumbai,2024-05-22,6:00,535,1008,53.16,14,2,10,0,0,0
TR589,R7,Lucknow,Delhi,2024-05-22,12:30,988,864,114.41,12,2,25,0,0,1
TR211,R8,Bangalore,Chennai,2024-05-22,15:30,1285,792,162.36,11,5,26,0,0,1
TR557,R9,Patna,Kolkata,2024-05-22,12:30,445,1080,41.25,15,4,49,0,0,0
